gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
2888282403,,Danmarks Miljøportal,da,CC_BY_4_0,2012-03-02T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""Kommunal besigtigelse"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/569975""""}""",12304161,DMPNatur_12304161,,Lolland Kommune,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,569975.0,,,,2011-10-19,,292.0,292.0,2011.0,10.0,19.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,"Torsø Strand, D9-05 dok",,,,,,,,54.637032,11.509441,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:00.921Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:00.921Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.4_1,Sjælland,DNK.4.8_1,Lolland,,,LC
2888253615,,Danmarks Miljøportal,da,CC_BY_4_0,2012-03-21T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""Kommunal besigtigelse"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/570298""""}""",12344868,DMPNatur_12344868,,Lolland Kommune,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,570298.0,,,,2011-09-20,,263.0,263.0,2011.0,9.0,20.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,"Saksfjed Inddæmning, F6-04 dok",,,,,,,,54.619678,11.473361,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:58:58.106Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:58:58.106Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.4_1,Sjælland,DNK.4.8_1,Lolland,,,LC
2888251797,,Danmarks Miljøportal,da,CC_BY_4_0,2012-10-02T14:35:50Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""Kommunal besigtigelse"""",""""Dækning"""":""""A - Relativ upåvirket areal"""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/582371""""}""",12566541,DMPNatur_12566541,,Slagelse Kommune,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,582371.0,,,,2008-09-11,17:45,255.0,255.0,2008.0,9.0,11.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,"Kelstrup, Kildemose - SL0128E",,,,,,,,55.416297,11.25257,36.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:04.996Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:04.996Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.4_1,Sjælland,DNK.4.13_1,Slagelse,,,LC
2888190306,,Danmarks Miljøportal,da,CC_BY_4_0,2012-10-11T02:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/583057""""}""",12601505,DMPNatur_12601505,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,583057.0,,,,2012-08-29,,242.0,242.0,2012.0,8.0,29.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,4070_21,,,,,,,,55.142471,11.152143,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:59:04.084Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:59:04.084Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.4_1,Sjælland,DNK.4.13_1,Slagelse,,,LC
2888188872,,Danmarks Miljøportal,da,CC_BY_4_0,2012-10-01T02:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/582127""""}""",12556608,DMPNatur_12556608,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,582127.0,,,,2012-09-18,,262.0,262.0,2012.0,9.0,18.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,4046_08,,,,,,,,55.843808,8.221635,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:59:31.851Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:59:31.851Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.12_1,Ringkøbing-Skjern,,,LC
2888170832,,Danmarks Miljøportal,da,CC_BY_4_0,2012-02-22T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/570096""""}""",12251969,DMPNatur_12251969,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,570096.0,,,,2011-09-21,,264.0,264.0,2011.0,9.0,21.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,192_37,,,,,,,,55.659284,12.757898,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:00.136Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:00.136Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.1_1,Hovedstaden,DNK.1.29_1,Tårnby,,,LC
2888162013,,Danmarks Miljøportal,da,CC_BY_4_0,2012-11-26T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/590282""""}""",13132718,DMPNatur_13132718,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,590282.0,,,,2012-09-06,,250.0,250.0,2012.0,9.0,6.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,4082_08,,,,,,,,57.270011,10.893282,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:09.063Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:09.063Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.3_1,Nordjylland,DNK.3.6_1,Læsø,,,LC
2888157220,,Danmarks Miljøportal,da,CC_BY_4_0,2012-11-26T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":""""16"""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/590258""""}""",13131161,DMPNatur_13131161,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,590258.0,,,,2012-09-06,,250.0,250.0,2012.0,9.0,6.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,4082_02,,,,,,,,57.269403,10.891924,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:09.093Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:09.093Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.3_1,Nordjylland,DNK.3.6_1,Læsø,,,LC
2888130850,,Danmarks Miljøportal,da,CC_BY_4_0,2023-01-05T11:27:35.540Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/559798""""}""",11895950,DMPNatur_11895950,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,559798.0,,,,2011-06-30,,181.0,181.0,2011.0,6.0,30.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,6-135-177-1330,,,,,,,,55.716524,11.152334,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:58:52.304Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:58:52.304Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.4_1,Sjælland,DNK.4.5_1,Kalundborg,,,LC
2888122204,,Danmarks Miljøportal,da,CC_BY_4_0,2023-01-06T13:03:03.917Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""Kommunal besigtigelse"""",""""Dækning"""":""""A - Relativ upåvirket areal"""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/579896""""}""",12451826,DMPNatur_12451826,,Ærø Kommune,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,579896.0,,,,2011-06-29,,180.0,180.0,2011.0,6.0,29.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,6078_593_01_Gråsten Nor,,,,,,,,54.850889,10.452426,1407.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:03.480Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:03.480Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.5_1,Syddanmark,DNK.5.2_1,Ærø,,,LC
2888112638,,Danmarks Miljøportal,da,CC_BY_4_0,2012-01-19T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/559842""""}""",11896929,DMPNatur_11896929,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,559842.0,,,,2011-07-07,,188.0,188.0,2011.0,7.0,7.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,2-062-160,,,,,,,,55.834119,8.243805,281.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:08.586Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:08.586Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.12_1,Ringkøbing-Skjern,,,LC
2888108006,,Danmarks Miljøportal,da,CC_BY_4_0,2012-02-06T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/564575""""}""",12077047,DMPNatur_12077047,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,564575.0,,,,2011-06-28,,179.0,179.0,2011.0,6.0,28.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,1761_09,,,,,,,,55.557875,12.597196,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:54:11.751Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:54:11.751Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.1_1,Hovedstaden,DNK.1.7_1,Dragør,,,LC
2888092478,,Danmarks Miljøportal,da,CC_BY_4_0,2012-01-12T01:00:00Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/558671""""}""",11839347,DMPNatur_11839347,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,558671.0,,,,2011-09-13,,256.0,256.0,2011.0,9.0,13.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,6-135-130-1330,,,,,,,,55.750444,11.159333,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:53:54.158Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:53:54.158Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.4_1,Sjælland,DNK.4.5_1,Kalundborg,,,LC
2888081660,,Danmarks Miljøportal,da,CC_BY_4_0,2014-04-23T14:47:53Z,,,,,,,,DMP,,,,HUMAN_OBSERVATION,,,"""{""""ArtID"""":1428,""""Indsamlingsformål"""":""""NOVANA"""",""""Dækning"""":"""""""",""""Arealtype"""":"""""""",""""Pinpointnummer"""":"""""""",""""EventLink"""":""""https://naturereport.miljoeportal.dk/559039""""}""",11866615,DMPNatur_11866615,,Miljøstyrelsen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,559039.0,,,,2011-08-11,00:00,223.0,223.0,2011.0,8.0,11.0,,,,,,,,,,,,EUROPE,,,,DK,,,,,203_19,,,,,,,,56.171548,10.495927,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9611f4-f785-ea11-aa77-501ac539d1ea,,,,,,,,Centaurium pulchellum (Sw.) Druce,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,,Gentianaceae,,,,Centaurium,Centaurium,,,pulchellum,,,SPECIES,,Liden tusindgylden,,ACCEPTED,,,67fabcac-a638-40a6-9bea-aeca8aced9f1,DK,2024-09-13T13:58:50.193Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,,True,False,7439391,7439391,6,7707728,220,412,2503,7412173,,7439391,Centaurium pulchellum,Centaurium pulchellum (Sw.) Druce,Centaurium pulchellum (Sw.) Druce,,DWC_ARCHIVE,2024-09-13T13:58:50.193Z,2024-09-13T12:27:24.144Z,False,,,False,EUROPE,EUROPE,DNK,Denmark,DNK.2_1,Midtjylland,DNK.2.18_1,Syddjurs,,,LC
